,id,user_name,mentions,hashtags,geo,Time,Text
2314,1063151553442447361,maurocam,@eucopresident,#StopBrexit #PeoplesVoteNow,,2018-11-15 19:27:37+00:00,"Thank you @eucopresident for your frankness - ""We are best prepared for a NO-BREXIT deal."" I trust in the vision and principles of the EU. I trust in the determination, passion and COURAGE of the British people to end this shambles. #StopBrexit #PeoplesVoteNow"
2315,1063151532890353664,SKraike,,#StopBrexit,,2018-11-15 19:27:32+00:00,#StopBrexit Hear hear! 
2316,1063151409934274567,Kierbro,,#peoplesvote #stopbrexit,,2018-11-15 19:27:03+00:00,Yes yes yes!!!! #peoplesvote #stopbrexit 
2317,1063151402631884800,drivandalism,,#Brexit #StopBrexit #PeoplesVote,,2018-11-15 19:27:01+00:00,This. #Brexit #StopBrexit #PeoplesVote
2318,1063151308755136512,RemainerNow,@eucopresident,#stopbrexit #StopBrexit #StopBrexit,,2018-11-15 19:26:39+00:00,".@eucopresident ""we are best prepared for a no brexit scenario""! We can #stopbrexit. We should #StopBrexit we must #StopBrexit "
2319,1063151228408999936,MadeleinaKay,,#BritishBorderInIreland #StopBrexit,,2018-11-15 19:26:19+00:00,#BritishBorderInIreland? Is that an actual hashtag?! Nobody wants that. Nobody but NOBODY with a shred of decency or consideration for the Troubles of the past wants a hard border in Ireland Don't accuse me of self promotion when I am speaking out for Peace &amp; Unity #StopBrexit 
2320,1063151102701527041,ORourkeGerry,,#StopBrexit,,2018-11-15 19:25:49+00:00,#StopBrexit
2321,1063151069658800130,I_am_the_Paulus,,#BrexitChaos #StopBrexit,,2018-11-15 19:25:42+00:00,Third of people still want a suicidal no deal?? #BrexitChaos #StopBrexit 
2322,1063150923965480963,Trouble141,,#StopBrexit,,2018-11-15 19:25:07+00:00,So you will vote against and force the hand of this ridiculous woman in #10 #StopBrexit 
2323,1063150799797321729,MisterBloggs,,#PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain,,2018-11-15 19:24:37+00:00,"Oh boy, are people in for a shock, like the stupid woman who voted Leave, is planning to retire to Spain and thinks that loss of FoM only applies to people wanting to come to Britain! #PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain"
2324,1063150714271289345,cortijonuevo,,#stopbrexit,,2018-11-15 19:24:17+00:00,"Once again, admit defeat! #stopbrexit https://www.facebook.com/598914306/posts/10157869252799307/"
2325,1063150533077336066,IvorFried,@UKLabour @Keir_Starmer,#StopBrexit #remain #eu #PeoplesVote,,2018-11-15 19:23:34+00:00,Time for @uklabour to get on the right side of history #StopBrexit @Keir_Starmer #remain #eu #PeoplesVote https://news.sky.com/story/majority-of-brits-now-against-brexit-and-back-second-eu-referendum-sky-data-poll-11555078?fbclid=IwAR0ryOXIg1JpkPxiUHyUeuAQ7hKg8paQT-MMFb3NRIY_icAG0--97t5jEcY
2326,1063150403125174274,grogee,,#StopBrexit,,2018-11-15 19:23:03+00:00,The #StopBrexit shouters at Westminster are absolute HEROES coming through loud and clear on BBC News 24
2327,1063150392807251972,BrianBeuken,@theresa_may,#stopbrexit #stopbrexit,,2018-11-15 19:23:00+00:00,"@theresa_may I send this in the full, sad, understanding it won't be listened to, nothing is listened to. The public are not urging you to get on with Brexit! Over 700,000 of them marched in London to tell you to #stopbrexit. You refuse to listen, take the risk. #stopbrexit"
2328,1063150158047858688,SchaeferHendrik,,#Sterling #Stopbrexit,,2018-11-15 19:22:04+00:00,And today has only seen a moderate fall by ~2% against the Euro. Imagine what’ll happen when no-deal looms. #Sterling #Stopbrexit 
2329,1063150050426138624,viva_victoria85,@IanMearnsMP,#Brexit #BrexitChaos #StopBrexit #PeoplesVote #REMAIN,,2018-11-15 19:21:39+00:00,"@IanMearnsMP I live in your constituency and as a mum of 4, worker in the charity and cultural sectors and as a human being I hope you can represent my voice in wanting a 2nd referendum on Brexit #Brexit #BrexitChaos #StopBrexit #PeoplesVote #REMAIN"
2330,1063149958466015232,SKraike,,#peoplesvote #StopBrexit,,2018-11-15 19:21:17+00:00,#peoplesvote we're getting there! #StopBrexit
2331,1063149948961734659,Jpofgwynedd,,#StopBrexit,,2018-11-15 19:21:14+00:00,#StopBrexit
2332,1063149903495487503,grahamjeffery,,#peoplesvote #stopbrexit,,2018-11-15 19:21:04+00:00,Big up to all the dogged #peoplesvote activists in Westminster making the voice of sanity heard #stopbrexit
2333,1063149888127582209,TopazStopBrexit,,#Stopbrexit,,2018-11-15 19:21:00+00:00,NO DEAL WITH EU Crash out in March (no transition) Short term: Planes may not fly Some goods could not be exported (certification issues) Gridlocked ports Prices would rise on food & clothing due to import duties Likely we will lose car & aerospace industries #Stopbrexit 
2334,1063149797383856129,prutske_uk,,#StopBrexit,,2018-11-15 19:20:38+00:00,exactly! You did it to yourself. Caused friction in families and friendships. And for what? to become poorer. This was all about the wealthy elite doing a coup on democracy and to get even more rich. Nothing for your benefit. #StopBrexit 
2335,1063149787896336386,HarryEarthling,,#StopBrexit,,2018-11-15 19:20:36+00:00,"I don't see how removing May helps, most Tories are worse than her. We need to push the fact the Referendum was illegitimate & #StopBrexit with a legal challenge."
2336,1063149743357022208,LVIaLondres,,#StopBrexit #StoooooppBrexit #BrexitChaos,,2018-11-15 19:20:25+00:00,My heroes are the #StopBrexit chanters outside parliament that are being heard through every interview on every channel: #StoooooppBrexit” #BrexitChaos
2337,1063149732317544449,nicksadler62,,#StopBrexit,,2018-11-15 19:20:23+00:00,"We all know this already. I find myself in an odd situation though. I want this deal to succeed to stop a hard Brexit, but at the same time, want it to fail so we can #StopBrexit"
2338,1063149728488140801,SKraike,,#PeoplesVoteNow #peoplesvote #StopBrexit,,2018-11-15 19:20:22+00:00,#PeoplesVoteNow #peoplesvote #StopBrexit 
2339,1063149658548117504,A48percenter,@UKLabour,#stopbrexit,,2018-11-15 19:20:05+00:00,A tweet with as many replies as retweets usually isn't a very popular tweet. Come on @uklabour #stopbrexit 
2340,1063149647097671680,AndrewOnSeeAIR,@BBCNews @SODEMAction @snb19692,#Beyond100Days #PeoplesVote #STOPBREXIT #BrexitChaos #BrexitShambles,,2018-11-15 19:20:02+00:00,"On @BBCNews #Beyond100Days, we can see and hear the #PeoplesVote protesters chanting (along with @SODEMAction/@snb19692). I hope they turn the cameras to show them! #STOPBREXIT!! #BrexitChaos #BrexitShambles"
2341,1063149486678130690,SKraike,,#peoplesvote #StopBrexit,,2018-11-15 19:19:24+00:00,#peoplesvote #StopBrexit 
2342,1063149414007664640,LoubinWally,@theresa_may,#stopbrexit #peoplesvote #BlackoutforBrexit,,2018-11-15 19:19:07+00:00,"err... sorry... every ""fibre of my being"" - are they the electric fibre cables they use to charge you?? and keep you goooooooooooooooooooooooooooooooooooing...? just unplug @theresa_may.. we are exhausted just watching you.. #stopbrexit #peoplesvote #BlackoutforBrexit"
2343,1063149124147728385,EuroEmmaMcG,@johnmcdonnellMP @Channel4News @UKLabour @ChrisM4Chester,#PeoplesVote #BREXIT #StopBrexit #OptionToRemain #Chester,,2018-11-15 19:17:58+00:00,@johnmcdonnellMP are you deaf on @Channel4News? The people are (loudly) calling for a #PeoplesVote. A general election will solve nothing on #BREXIT but stop me voting @UKLabour #StopBrexit #OptionToRemain #Chester @chrism4chester
2344,1063149120343425024,RestlessSeagull,,#Brexit #StopBrexit,,2018-11-15 19:17:57+00:00,#Brexit https://m.youtube.com/watch?v=WO1ebXqUFDw #StopBrexit
2345,1063149030790914050,CameronCharnley,,#StopBrexit,,2018-11-15 19:17:35+00:00,Most impressed with #StopBrexit chanting. Keep it up! 
2346,1063148902529073152,SKraike,,#peoplesvote #StopBrexit,,2018-11-15 19:17:05+00:00,#peoplesvote #StopBrexit 
2347,1063148803992309765,reallyglobal,,#StopBrexit #remain #EU #PeoplesVote #Democracy #citizensrights,,2018-11-15 19:16:41+00:00,"@IanAustinMP If you don't like WA & don't want to crash out, only option is to #StopBrexit &amp; #remain in #EU. If you're still “respecting” outdated referendum result then other all options exhausted. Put the question to a #PeoplesVote &amp; let us decide. #Democracy #citizensrights"
2348,1063148698648133632,RBrexshit,,#stopbrexit,,2018-11-15 19:16:16+00:00,I do hope so! #stopbrexit
2349,1063148578191892480,AliQuack,@johnmcdonnellMP,#STOPBREXIT #c4news,,2018-11-15 19:15:48+00:00,"No @johnmcdonnellMP, the majority don't want a deal. The majority want to remain. It's the new will of the people #STOPBREXIT #c4news"
2350,1063148535586152448,reallyglobal,@JonAshworth,#StopBrexit #remain #EU #PeoplesVote #Democracy,,2018-11-15 19:15:37+00:00,".@JonAshworth If you don't like WA &amp; don't want to crash out, only option left is to #StopBrexit &amp; #remain in the #EU. If you're still “respecting” the outdated referendum result then other all options exhausted. Put the question to a #PeoplesVote &amp; let us decide. #Democracy"
2351,1063148342887284739,spaceangel1964,@simon_corden,#BrexitChaos #StopBrexit,,2018-11-15 19:14:51+00:00,This sums up #BrexitChaos nicely. Credit to @simon_corden for this gem. #StopBrexit 
2352,1063148242693775360,CardinalBiggle2,,#BlackoutForBrexit #StopBrexit,,2018-11-15 19:14:28+00:00,#BlackoutForBrexit You know we were lied to. Hold them to account. #StopBrexit 
2353,1063148173873610752,jamescummings,,#StopBrexit,,2018-11-15 19:14:11+00:00,We need to hold the extreme lying Brexiteers to account for the divisions they have created in society. #StopBrexit
2354,1063148023965011968,SMcKtalk27,,#stopbrexit,,2018-11-15 19:13:35+00:00,No Brexit! #stopbrexit
2355,1063147972035334145,christopher42,,#FBPE #StopBrexit #ToriesOut,,2018-11-15 19:13:23+00:00,DONALD....ANYBODY WITH A GRAIN OF COMMON SENSE NOW KNOWS REMAIN IS THE BEST DEAL WE CAN HAVE !! #FBPE #StopBrexit #ToriesOut
2356,1063147931484733440,missie17,,#ReasonsToRemain #StopBrexit,,2018-11-15 19:13:13+00:00,We have more rights as members of the European Union. #ReasonsToRemain #StopBrexit 
2357,1063147930427756544,BristolGJ,@theresa_may @10DowningStreet @Conservatives @peoplesvote_uk @UKLabour @LibDems,#gonow #stopbrexit #stopbrexitnow #peoplesvote,,2018-11-15 19:13:13+00:00,Time for @theresa_may to resign from @10DowningStreet #gonow @Conservatives #stopbrexit #stopbrexitnow #peoplesvote @peoplesvote_uk @UKLabour @LibDems
2358,1063147929702162435,jorgedeepsea,@c4news,#peplesvote #BrexitChaos #stopbrexit,,2018-11-15 19:13:13+00:00,I hear People's Vote shouting on @c4news That's the spirit! #peplesvote #BrexitChaos #stopbrexit
2359,1063147746314633217,AliQuack,,#Stopbrexit #c4news #PeoplesVote,,2018-11-15 19:12:29+00:00,I hate cricket. I hate Brexit. Brexit is not a game; it's our very lives. It's not a load of jolly hockey sticks for Tories. It needs to be stopped. #Stopbrexit #c4news #PeoplesVote
2360,1063147678358495239,havanaclub_soda,@DominicRaab @MichelBarnier @Jacob_Rees_Mogg @theresa_may,#StopBrexit,,2018-11-15 19:12:13+00:00,"Well, @dominicraab, 1) Did you poorly negotiate a deal with @MichelBarnier @the behest of @jacob_rees_mogg in order to enable him to launch a leadership bid against @theresa_may 2) Were you just rubbish at your job? 3)Have you finally realised unicorns don’t exist? #StopBrexit"
2361,1063147623421480962,LoubinWally,,#BlackoutforBrexit #stopbrexit #fbpe #peoplesvote,,2018-11-15 19:12:00+00:00,"Don't let the Brexiters darken your future... This Sunday 18th November send your message to the ""Power Grid"" (AKA the idiots in power) and turn off your lights - one hour 8-9pm #BlackoutforBrexit Light a candle or two and have some fun!! #stopbrexit #fbpe #peoplesvote"
2362,1063147564604817409,dbkell,@UKLabour,#StopBrexit,,2018-11-15 19:11:46+00:00,"wrong party - we need to #StopBrexit NOW, not faff about with a GE on which @uklabour will not display a brexit policy while corbyn is so-called leader."
2363,1063147550830665731,juliehinukeu,,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 19:11:43+00:00,‘Brexit’s promises have fallen through so People’s Vote must be held’ https://www.scotsman.com/news/opinion/brexit-s-promises-have-fallen-through-so-people-s-vote-must-be-held-1-4830602 #StopBrexit #FBPE #PeoplesVote
2364,1063147493574230017,lopcute,,#BrexitWar #Brexit #StopBrexit,,2018-11-15 19:11:29+00:00,#BrexitWar makes headlines across the world. UK has become the laughing stock. #Brexit is a national embarrassment #StopBrexit 
2365,1063147167337144320,Angel2EU,,#Brexit #PeoplesVote #StopBrexit,,2018-11-15 19:10:11+00:00,What you were told were a pack of lies. Like that we could have a better deal than we have now. #Brexit as you want it does not exist. Get over it. #PeoplesVote now to #StopBrexit
2366,1063146990966472704,EasyEuropeanUK,,#FBPE #stopbrexit #brexitchaos #brexitshambles,,2018-11-15 19:09:29+00:00,Eurocat has offered his services as BrexSec but only if he can negotiate frictionless movement of cat biscuits. #FBPE #stopbrexit #brexitchaos #brexitshambles
2367,1063146830672920576,AliQuack,,#c4news #stopbrexit #PeoplesVote,,2018-11-15 19:08:51+00:00,"Surely no one takes any more notice of Rees Mogg than they do with Johnson. Not an iota of intellect, just self-interest #c4news #stopbrexit #PeoplesVote"
2368,1063146814696755201,sean_t_ellis,,#stopbrexit,,2018-11-15 19:08:47+00:00,Trying to deliver the impossible to the implacable will kill your party just as surely as it has killed the Conservatives. And you will take our economy and country with you. Brexit is a stupid game. The only winning move is not to play. #stopbrexit
2369,1063146738234613763,ihatebrexit,,#PeoplesVote #StopBrexit,,2018-11-15 19:08:29+00:00,"You, and everyone who voted Leave is responsible for this. You, and everyone who voted Leave has effectively kept us aligned to the EU without any say in how it is run. Ask yourself: was it worth it? #PeoplesVote #StopBrexit"
2370,1063146654918983681,gallantfive,,#stopbrexit #peoplesvote,,2018-11-15 19:08:09+00:00,"Now this is a danger. A snap referendum on May’s deal v Remain. Foolish to predict that one, and it may just save May. #stopbrexit #peoplesvote"
2371,1063146518964813830,F00LEDAGAIN,,#BrexitShambles #BrexitAgreement #StopBrexit #FBPE #BrexitChaos #PeoplesVote #WithdrawalAgreement,,2018-11-15 19:07:37+00:00,Brexit agreement: What does the 585-page document say? #BrexitShambles #BrexitAgreement #StopBrexit #FBPE #BrexitChaos #PeoplesVote #WithdrawalAgreement
2372,1063146504003579904,JoelBaccas,@Channel4News,#StopBrexit #PeoplesVote #Remainers #remainernow #FBPE,,2018-11-15 19:07:33+00:00,Watching @Channel4News and can hear #StopBrexit and #PeoplesVote in the background. Keep it up fellow #Remainers #remainernow #FBPE
2373,1063146439604428800,nicksadler62,,#StopBrexit,,2018-11-15 19:07:18+00:00,"I would add, why stop at resigning as a minister? You don't represent me or my hard working EU national partner. How can you with any conscience, support something so grotesque, and that will almost inevitably make most of your constituents poorer? #StopBrexit"
2374,1063146414644060161,jorgedeepsea,,#BlackoutforBrexit #stopbrexit #PeoplesVote,,2018-11-15 19:07:12+00:00,"Go to Parliament Sq. if you can, otherwise retweet #BlackoutforBrexit #stopbrexit #PeoplesVote"
2375,1063146151979954176,SandraDunn1955,,#StopBrexit,,2018-11-15 19:06:09+00:00,Nope. It's time to #StopBrexit 
2376,1063146130526138371,JohnnyIMHO,,#StopBrexit #peoplesvote,,2018-11-15 19:06:04+00:00,"BBC reports: Theresa May tells the Commons that ""British people want us to get this done"" 1. Do they ? 2. Can she ? Who trusts her motives let alone her judgement any more ? #StopBrexit #peoplesvote"
2377,1063146072569077760,tobyh45,,#PeoplesVote #StopBrexit,,2018-11-15 19:05:50+00:00,As soon as he actually commits to either a #PeoplesVote or actively campaigning to #StopBrexit I’ll be happy to. His performance so far leaves me completely unconvinced
2378,1063146061965991938,netfresh,@theresa_may,#StopBrexit,,2018-11-15 19:05:48+00:00,@theresa_may telling us every few minutes doesn't change that you are standing alone. The fact you feel you need to keep repeating shows that you know its over..... be kind to yourself and the UK #StopBrexit 
2379,1063146002318802944,AndyMoore123,,#StopBrexit #indyref2,,2018-11-15 19:05:33+00:00,#StopBrexit or bring on #indyref2
2380,1063145778569453568,jamescummings,,#StopBrexit,,2018-11-15 19:04:40+00:00,"Overseas doesn't mean we weren't in control. ""Take back control"" is an elite brexiteer lie they've sold to people. We are stronger when we work together not divided into our separate little fifedoms. I have in the country to #StopBrexit since it is awful for the country."
2381,1063145700106665986,Hectorpuppy,,#StopBrexit #peoplesvote,,2018-11-15 19:04:21+00:00,"No, you would now have to resign! #StopBrexit #peoplesvote"
2382,1063145511786606598,TheTadDaley,,#Brexit #Britain #Americans #citizens #US #citizens #world #European #OneWorld #BrexitChaos #StopBrexit #HumanityFirst,,2018-11-15 19:03:36+00:00,"So change your mind then on #Brexit, #Britain! Know that MANY #Americans, #citizens of the #US AND #citizens of the #world, are rooting for you all to have a new vote, change REMAIN #European...and remember that we all live in #OneWorld. #BrexitChaos #StopBrexit #HumanityFirst"
2383,1063145460058210304,NeilPollyTicks,,#PeoplesVote #Stopbrexit,,2018-11-15 19:03:24+00:00,"Er. Thanks but no thanks. It’s time to stop the brexit project. Put it back to the people. We’ll deliver what you politicians will not. A direction to down tools and get back to normal. Then you can focus on fixing the underlying problems. Until then, #PeoplesVote #Stopbrexit"
2384,1063145415560871941,Gillybean1961,,#PeoplesVote #BrexitChaos #StopBrexit,,2018-11-15 19:03:14+00:00,Maybe we don't need one because the whole thing is going to be cancelled #PeoplesVote #BrexitChaos #StopBrexit
2385,1063145365225041920,DonaldJudge,,#StopBrexit,,2018-11-15 19:03:02+00:00,#StopBrexit. 
2386,1063145329053368320,Hectorpuppy,@Nigel_Farage,#PeoplesVote #StopBrexit,,2018-11-15 19:02:53+00:00,"That is such a great idea, get that weasel @Nigel_Farage to deal with all the lies, corruption and crap he has spewed over the last 20 years! Oh hang on he does not have a clue, just his own self serving interests! #PeoplesVote #StopBrexit"
2387,1063145287454212097,gallantfive,,#stopbrexit #peoplesvote,,2018-11-15 19:02:43+00:00,Imagining all those well-off unaffected Tories in the shires furiously wringing their hands in support of May saddens me. Hopefully enough will forgo their daily paper and think beyond narrow opinion. #stopbrexit #peoplesvote
2388,1063145226896900096,HildegardP,,#StopBrexit,,2018-11-15 19:02:29+00:00,"People voted for Brexit on an utterly dishonest prospectus tainted with dark money, interference by a hostile foreign power & military-grade psy-ops. But Seumas Milne has worked something out on the back of an envelope that everyone will love because Jeremy. FFAS. #StopBrexit!"
2389,1063144717821579265,juliehinukeu,@NewsNowUK,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 19:00:27+00:00,LGBTIs have the power to get a People’s Vote and stop Brexit http://newsnow.co.uk/share?u=https%3A//www.gaystarnews.com/article/lgbtis-have-the-power-to-get-a-peoples-vote-and-stop-brexit/&amp;sgt=shv1&amp;sg=45d3ef83&amp;sid=2 via @NewsNowUK #StopBrexit #FBPE #PeoplesVote
2390,1063144589614288900,GorgonsonnSon,@theresa_may,#NoConfidence #NoConfidenceVote #StopBrexit #PeoplesVote #unfittogovern,,2018-11-15 18:59:57+00:00,Agreed. I particularly like the quote below from Steve Harmison... @theresa_may statement makes perfect sense now. #NoConfidence #NoConfidenceVote #StopBrexit #PeoplesVote #unfittogovern
2391,1063144581682868224,GWBridgeUK,,#FinalSayForAll #PeoplesVote #StopBrexit #FBPE #FinalSay,,2018-11-15 18:59:55+00:00,It's called supporting a #FinalSayForAll #PeoplesVote. #StopBrexit #FBPE #FinalSay
2392,1063144499017383937,nickdowling8,,#peoplesvote #stopbrexit,,2018-11-15 18:59:35+00:00,British people just want a #peoplesvote to #stopbrexit 
2393,1063144264975216640,kaffenbacker,,#StopBrexit #remain #StrongerTogether,,2018-11-15 18:58:39+00:00,"Give us a few minutes, it's all kicking off. Well get back to you #StopBrexit #remain #StrongerTogether"
2394,1063144202559766528,EU_Remain_2017,,#JoannaCherry #SNP #StopBrexit #indyref2 #Remain #EU,,2018-11-15 18:58:24+00:00,#JoannaCherry #SNP #StopBrexit #indyref2 #Remain #EU
2395,1063144135761281025,juliehinukeu,,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 18:58:08+00:00,https://sciencebusiness.net/news/brexit-4-sticking-points-science-and-technology #StopBrexit #FBPE #PeoplesVote
2396,1063143991821131777,DragonflyCopter,,#BlackoutforBrexit #PeoplesVote #StopBrexit,,2018-11-15 18:57:34+00:00, #BlackoutforBrexit This Sunday 8-9pm. Easy way to show your support for #PeoplesVote . Dig out your torches &amp; candles! #StopBrexit 
2397,1063143819431026690,tommyztone,,#StopBrexit,,2018-11-15 18:56:53+00:00,"good to hear so much from Labour on such a shambolic day for the government. They are still meant to be the opposition, right? #StopBrexit "
2398,1063143699897634818,DonaldJudge,,#StopBrexit,,2018-11-15 18:56:24+00:00,It's called Leadership. No - it's called sitting back doing nothing. #StopBrexit. 
2399,1063143517923500032,achairandme,,#StopBrexit,,2018-11-15 18:55:41+00:00,I won't vote for you. Possibly for an extremely long time. You should be being honest with people and trying to #StopBrexit. You are complicit. 
2400,1063143505609048064,MartinRemains,,#StopBrexit #PeoplesVote,,2018-11-15 18:55:38+00:00,I don’t and I am very fibrous. #StopBrexit #PeoplesVote
2401,1063143433320230913,JohnldtUk,@acgrayling @MadeleinaKay @DominicRaab @Femi_Sorry @spaceangel1964 @theresa_may,#StopBrexit #MayBetraysBritain #Maybot #MayMustGo #StopBrexitSaveDemocracy #TheresaMay #dictatorship #PeoplesVote #RETWEEET,,2018-11-15 18:55:21+00:00,@acgrayling @MadeleinaKay @DominicRaab @Femi_Sorry @spaceangel1964 @theresa_may #StopBrexit #MayBetraysBritain #Maybot #MayMustGo #StopBrexitSaveDemocracy #TheresaMay #dictatorship She changed HER mind! Give US a #PeoplesVote Vote in this POLL and #RETWEEET
2402,1063143330828181505,PCMcArdle,@WestminsterWAG,#BrexitChaos #StopBrexit #PeoplesVote #ToriesOut,,2018-11-15 18:54:56+00:00,"Ehrm...the lady bottom right, with the extra venom isn’t a friend, that’s @WestminsterWag, his wife! #BrexitChaos #StopBrexit #PeoplesVote #ToriesOut"
2403,1063143182811172866,PoetTaxiDriver,,#StopBrexit #PeoplesVote,,2018-11-15 18:54:21+00:00,Why did Treeza go on telly to insist her shit deal is in the country's interest? No one believes her and we can't help her get it through parliament. What's the point? It's dead in the water. #StopBrexit #PeoplesVote
2404,1063143128050348032,John_HF,@jeremycorbyn,#StopBrexit #PeoplesVote,,2018-11-15 18:54:08+00:00,I presume @jeremycorbyn is there - he loves a rally! #StopBrexit #PeoplesVote
2405,1063143118739046401,jamescummings,,#StopBrexit,,2018-11-15 18:54:06+00:00,Ridiculous. Our government was where our elected representatives were. We are Europe. #StopBrexit
2406,1063143005501210626,lucindahawksley,,#Parliament #London #StopBrexit #support,,2018-11-15 18:53:39+00:00,Drivers on #Parliament Square #London hooting their horns &amp; giving thumbs up for the #StopBrexit rally. #support
2407,1063142990468841473,ReasonAboveAll,@10DowningStreet,#Brexit #stopbrexit,,2018-11-15 18:53:35+00:00,"@10DowningStreet No, Mrs May. Remainers do not want you to get on with #Brexit. Multiple polls show the same result. The will of the people has changed. #stopbrexit"
2408,1063142944033722368,HelenMagi,,#BrexitChaos #StopBrexit,,2018-11-15 18:53:24+00:00,He's a Bennite. A Brexiter. He won't stop #BrexitChaos. Time for sensible MPs like Mr Freeman to step up and #StopBrexit.
2409,1063142893500723207,MrPJLowe,,#NoOneVoted2BePoorer #StopBrexit #SuspendA50 #TheresNoBetterDealThanTheOneWeHaveNow,,2018-11-15 18:53:12+00:00,#NoOneVoted2BePoorer We don't elect our MPs to do what we want! We elect them to do what is in Britain's best interest! The majority of MPs wanted to remain. Time for them to do their jobs and #StopBrexit #SuspendA50 #TheresNoBetterDealThanTheOneWeHaveNow
2410,1063142796016660480,Skjowitt,@theresa_may,#BrexitDeal #PeoplesVote #StopBrexit,,2018-11-15 18:52:49+00:00,@theresa_may when anyone criticises her #BrexitDeal #PeoplesVote #StopBrexit 
2411,1063142690244714496,weehighlandlass,@snb19692,#stopbrexit,,2018-11-15 18:52:24+00:00,He’s a cultural phenomenon! When the story of how Brexit was defeated is told @snb19692 should have his own chapter/episode! #stopbrexit
2412,1063142647907393536,maraudersmap,@theresa_may,#StopBrexit,,2018-11-15 18:52:14+00:00,@theresa_may Did you block a security services investigation of LeaveEU? #StopBrexit 
2413,1063142615175061504,RCgothic,,#Stopbrexit,,2018-11-15 18:52:06+00:00,No. It's. Fucking. NOT. #Stopbrexit
2414,1063142551912398850,kiasazand,@snb19692 @SODEMAction,#STOPBREXIT,,2018-11-15 18:51:51+00:00,His name is not “shouty Stop Brexit man” he is @snb19692 and he is a bl**dy hero! He’s been standing outside Parliament for over a year calling for an end to this shambles. #STOPBREXIT @SODEMAction
2415,1063142427287044097,AndyGrays0n,@LBC @mrjamesob,#StopBrexit #PeoplesVote #BrexitShambles,,2018-11-15 18:51:21+00:00,"'Don't be sorry [Bill], be angry' #StopBrexit #PeoplesVote #BrexitShambles Leave Voter Breaks Into Tears As He Apologises For Backing Brexit - LBC @LBC @mrjamesob http://shr.gs/uxFwu9E"
2416,1063142279412678657,hepolytes,,#StopBrexit #PeoplesVote #FBPE,,2018-11-15 18:50:46+00:00,May's obsession with Brexit is down to never getting over being forestalled in her attempt to deport that preacher with the beard. Fuck the rest of us. #StopBrexit #PeoplesVote #FBPE
2417,1063142274614415367,lucindahawksley,,#rally #StopBrexit,,2018-11-15 18:50:45+00:00,An impressive crowd for such an astoundingly-short-notice #rally. #StopBrexit This is the *real* will of the people! 
2418,1063142268478152704,GWBridgeUK,,#Brexit #ScummyMan #StopBrexit #FBPE #FinalSay #FinalSayForAll #PeoplesVote #ExitFromBrexit #bollockstobrexit,,2018-11-15 18:50:43+00:00,In the eyes of someone so unprincipled he claims that #Brexit will be beneficial but who then shifts hedge funds to Ireland. #ScummyMan #StopBrexit #FBPE #FinalSay #FinalSayForAll #PeoplesVote #ExitFromBrexit #bollockstobrexit
2419,1063142251419893761,fish_in_a_hat,,#blackoutforBrexit #Brexitchaos #stopbrexit,,2018-11-15 18:50:39+00:00,If you can't get to Parliament Square - help us with the twitterstorm - tweet #blackoutforBrexit to help raise awareness of the event on Sunday. #Brexitchaos #stopbrexit
2420,1063142205618114566,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-15 18:50:28+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
2421,1063142073459712001,MisterBloggs,,#PeoplesVote #StopBrexit #Brexit,,2018-11-15 18:49:57+00:00,"Of course you did, Mr Bray, we expect nothing less. Show Steve some lurv. Support him at http://www.sodemaction.co.uk - he's out there for you, for us, day in, day out, in all weathers. After this shitfest is over he deserves a knighthood. #PeoplesVote #StopBrexit #Brexit"
2422,1063141935530033154,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-15 18:49:24+00:00,"the frustration at the start when every kind of Brexit combined to defeat Remain has come back to bite them, now Brexit has finally been defined. . . it is impossible, just #brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote"
2423,1063141871197843456,londonyc,,#StopBrexit,,2018-11-15 18:49:08+00:00,Parliament Square now #StopBrexit 
2424,1063141659872018432,SKraike,,#StopBrexit #StopToryBrexit,,2018-11-15 18:48:18+00:00,#StopBrexit #StopToryBrexit
2425,1063141652347412481,Randombob18,,#Brexit #BrexitChaos #BrexitDeal #Brexshit #BrexitShambles #FBPE #FBR #StopBrexitSaveBritain #StopBrexit #PeoplesVote,,2018-11-15 18:48:16+00:00,Another yoinked from Facebook. #Brexit #BrexitChaos #BrexitDeal #Brexshit #BrexitShambles #FBPE #FBR #StopBrexitSaveBritain #StopBrexit #PeoplesVote
2426,1063141605551624192,jsolloso,,#Stopthelies #StopBrexit,,2018-11-15 18:48:05+00:00,"No, not false. A50 is simply an agreement to begin negotiations, nothing more. A50 is no legal equivalent of leaving, it gives NO mandate. And there's been no such court case. Every case, so far, has been won by Remainers. #Stopthelies #StopBrexit"
